STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,Công nghệ kỹ thuật xây dựng dân dụng và công nghiệp 7510102,15.0,,,
2.0,Công nghệ thực phẩm 7540101,15.0,,,
3.0,Công nghệ thông tin 7480201,15.0,,,
4.0,ĐH Nuôi trồng thủy sản 7620301,15.0,,,
5.0,Dinh dưỡng 7720401,15.0,,,
6.0,Giới và phát triển 7340103,15.0,,,
7.0,Kế toán 7340301,15.0,,,
8.0,Kỹ thuật điện 7520201,15.0,,,
9.0,Luật kinh tế 7380107,15.0,,,
10.0,Ngành Kỹ thuật môi trường 7520320,15.0,,,
11.0,Ngôn ngữ Anh 7220201,15.0,,,
12.0,Quản lý tài nguyên và môi trường 7850101,15.0,,,
13.0,Quản lý đất đai 7850103,15.0,,,
14.0,Quản trị doanh nghiệp 7340101,15.0,,,
15.0,Răng- Hàm -Mặt 7720501,15.0,,,
16.0,Tài chính – Ngân hàng 7340201,15.0,,,
17.0,Văn học 7220330,15.0,,,
18.0,Việt Nam học 7220113,15.0,,,
