STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,Điều dưỡng 7720301,25.6,,,TTNV<=1
2.0,Điều dưỡng phân hiệu Thanh Hóa 7720301_YHT,23.2,,,TTNV<=3
3.0,Dinh dưỡng 7720401,24.65,,,TTNV<=2
4.0,Khúc xạ nhãn khoa 7720699,26.2,,,TTNV<=2
5.0,Kỹ thuật xét nghiệm y học 7720601,26.2,,,TTNV<=4
6.0,Răng- Hàm -Mặt 7720501,28.45,,,TTNV<=1
7.0,Y học cổ truyền 7720115,26.2,,,TTNV<=1
8.0,Y khoa (kết hợp chứng chỉ Ngoại ngữ quốc tế) 7720101_AP,27.5,,,TTNV<=1
9.0,Y tế công cộng 7720701,23.8,,,TTNV<=3
10.0,Y khoa 7720101,28.85,,,TTNV<=1
11.0,Y học dự phòng 7720110,24.85,,,TTNV<=4
12.0,Y Đa khoa phân hiệu Thanh Hóa 7720101_YHT,27.75,,,TTNV<=1
