STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,Công nghệ chế tạo máy 7510202,,,,
2.0,"Công nghệ kỹ thuật điện, điện tử 7510301",,,,
3.0,Công nghệ kỹ thuật ô tô 7510205,,,,
4.0,Công nghệ kỹ thuật Môi trường 7510406,,,,
5.0,Công nghệ kỹ thuật xây dựng 7510103,,,,
6.0,Công nghệ thông tin 7480201,,,,
7.0,Điều dưỡng 7720301,,,,
8.0,Kỹ thuật xét nghiệm y học 7720601,,,,
9.0,Ngôn ngữ Anh 7220201,,,,
10.0,Quản trị dịch vụ du lịch và lữ hành 7810103,,,,
11.0,Tài chính – Ngân hàng 7340201,,,,
