STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,Điều dưỡng 7720301,24.9,,,Ngưỡng điểm trúng tuyển xét theo nhu cầu xã hội giảm 1 điểm
2.0,Dược học 7720201,26.0,,,Ngưỡng điểm trúng tuyển xét theo nhu cầu xã hội giảm 1 điểm
3.0,Hộ sinh 7720302,23.7,,,Ngưỡng điểm trúng tuyển xét theo nhu cầu xã hội giảm 1 điểm
4.0,Kỹ thuật hình ảnh y học 7720602,24.7,,,Ngưỡng điểm trúng tuyển xét theo nhu cầu xã hội giảm 1 điểm
5.0,Kỹ thuật xét nghiệm y học 7720601,25.5,,,Ngưỡng điểm trúng tuyển xét theo nhu cầu xã hội giảm 1 điểm
6.0,Răng- Hàm -Mặt 7720501,26.75,,,Ngưỡng điểm trúng tuyển xét theo nhu cầu xã hội giảm 1 điểm
7.0,Y khoa phục vụ ngành hiếm 7720101H,25.0,,,
8.0,Y tế công cộng 7720701,20.0,,,Ngưỡng điểm trúng tuyển xét theo nhu cầu xã hội giảm 1 điểm
9.0,Y khoa 7720101,27.0,,,Ngưỡng điểm trúng tuyển xét theo nhu cầu xã hội giảm 1 điểm
10.0,Y học cổ truyền 7720115,25.65,,,Ngưỡng điểm trúng tuyển xét theo nhu cầu xã hội giảm 1 điểm
11.0,Y học dự phòng 7720110,24.95,,,Ngưỡng điểm trúng tuyển xét theo nhu cầu xã hội giảm 1 điểm
