STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,Điều dưỡng (B8) 7720301B8,,,,
2.0,Điều dưỡng nha khoa 7720301B,19.9,,,"DS>=16, Tiêu chí phụ: TO+HO+SI; SI; HO; TO: 19.9000; 7.2500; 6.2500; 6.4000 98"
3.0,Dược học (tổ hợp B00) 7720201B,21.65,,,"DS>=18, Tiêu chí phụ: TO+HO+SI; SI; HO; TO: 21.1500; 7.2500; 6.5000; 7.4000 95"
4.0,Dược học (tổ hợp A00) 7720201A,21.6,,,"DS>=18, Tiêu chí phụ: TO+HO+LI; HO; TO; LI: 21.3500; 6.7500; 6.6000; 8.0000 99"
5.0,Dược học (D) 7720201D,,,,
6.0,Kỹ thuật xét nghiệm y học 7720601,20.25,,,"DS>=16, Tiêu chí phụ: TO+HO+SI; SI; HO; TO: 19.5000; 5.5000; 6.0000; 8.0000 94"
7.0,Răng- Hàm -Mặt 7720501,21.85,,,"DS>=18, Tiêu chí phụ: TO+HO+SI; SI; HO; TO: 21.6000; 7.5000; 6.5000; 7.6000 97"
8.0,Y học cổ truyền 7720115,19.95,,,"DS>=16, Tiêu chí phụ: TO+HO+SI; SI; HO; TO: 19.9500; 7.7500; 6.0000; 6.2000 98"
9.0,Y khoa (B) 7720101B,22.0,,,"DS>=18, Tiêu chí phụ: TO+HO+SI; SI; HO; TO: 21.5000; 7.5000; 7.0000; 7.0000 99"
10.0,Y học dự phòng B00 7720110B,18.5,,,"DS>=16, Tiêu chí phụ: TO+HO+SI; SI; HO; TO: 18.5000; 6.2500; 6.2500; 6.0000 98"
11.0,Y khoa (A) 7720101A,,,,
