STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,Điều dưỡng 7720503,22.0,,,
2.0,Điều dưỡng 7720301,20.5,,,
3.0,điều dưỡng chuyên ngành Gây mê hồi sức 7720501_03,22.75,,,
4.0,Điều dưỡng chuyên ngành Hộ sinh (Chỉ tuyển nữ) 7720501_02 (trước 2023),,,,
5.0,Dinh dưỡng 7720401,25.25,,,
6.0,Dược học 7720201,24.0,,,
7.0,Kỹ thuật hình ảnh y học 7720602,23.0,,,
8.0,Kỹ thuật hình ảnh y học 7720330,23.5,,,
9.0,Kỹ thuật xét nghiệm y học 7720601,26.0,,,
10.0,Răng- Hàm -Mặt 7720501,22.5,,,
11.0,Xét nghiệm y học 7720332,24.0,,,
12.0,Y khoa 7720101,26.75,,,
13.0,Y học dự phòng 7720103,23.0,,,
