STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,Điều dưỡng 7720301,24.1,,,
2.0,Điều dưỡng chuyên ngành Gây mê hồi sức 7720301_03,24.15,,,
3.0,Điều dưỡng chuyên ngành Hộ sinh (Chỉ tuyển nữ) 7720501_02 (trước 2023),27.4,,,
4.0,Điều dưỡng (Kết hợp chứng chỉ tiếng Anh quốc tế) 7720301_04,22.8,,,
5.0,Dinh dưỡng 7720401,24.0,,,
6.0,Dược học 7720201,26.25,,,
7.0,Dược học (Kết hợp chứng chỉ tiếng Anh quốc tế) 7720201_02,24.5,,,
8.0,Hộ sinh 7720302,23.25,,,
9.0,Kỹ thuật phục hồi chức năng 7720603,24.1,,,
10.0,Kỹ thuật phục hình răng 7720502,25.0,,,
11.0,Kỹ thuật hình ảnh y học 7720602,24.8,,,
12.0,Kỹ thuật xét nghiệm y học 7720601,25.45,,,
13.0,Răng- Hàm -Mặt 7720501,27.65,,,
14.0,Y khoa (có CC Tiếng Anh) 7720101_02,27.65,,,
15.0,Y tế công cộng 7720701,22.0,,,
16.0,Y khoa 7720101,28.2,,,
17.0,Y học cổ truyền 7720115,25.2,,,
18.0,Y học dự phòng 7720110,23.9,,,
