STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,Bảo hiểm - Tài chính 7340207,21.75,"A00, A01, D01",,
2.0,Bảo hiểm 7340204,17.0,"A00, A01, D01",,
3.0,Công tác xã hội 7760101,25.25,"A00, A01, C00, D01",,
4.0,Công nghệ thông tin 7480201,22.4,"A00, A01, D01",,
5.0,Hệ thống thông tin 7340405,23.09,"A00, A01, D01",,
6.0,Kế toán 7340301,22.65,"A00, A01, D01",,
7.0,Kiểm toán 7340302,23.43,"A00, A01, D01",,
8.0,Kinh tế 7310101,23.55,"A00, A01, D01",,
9.0,Luật kinh tế 7380107,23.7,"A00, A01, D01",,
10.0,Ngôn ngữ Anh 7220201,24.06,"A01, D01, D07, D14",,
11.0,Quản trị nhân lực 7340404,23.7,"A00, A01, D01",,
12.0,Quản trị Kinh doanh 7340101,22.5,"A00, A01, D01",,
13.0,Quản trị dịch vụ du lịch và lữ hành 7810103,23.04,"A00, A01, D01",,
14.0,Tài chính – Ngân hàng 7340201,23.14,"A00, A01, D01",,
15.0,Tâm lý học 7310401,26.33,"A00, A01, C00, D01",,
