STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,Công nghệ thông tin 7480201,16.0,,,
2.0,"Công nghệ kỹ thuật điện, điện tử 7510301",16.0,,,
3.0,Công nghệ may 7540204,15.5,,,
4.0,Công nghệ thực phẩm 7540101,15.0,,,
5.0,Công nghệ kỹ thuật ô tô 7510205,16.0,,,
6.0,Công nghệ kỹ thuật cơ khí (Chuyên ngành Công nghệ hàn) 7510201,16.0,,,
7.0,Điện tử - viễn thông 7510302,15.5,,,
8.0,Du lịch 7310630,15.0,,,
9.0,Kế toán 7340301,15.5,,,
10.0,Ngành Kỹ thuật điều khiển & Tự động hóa 7520216,16.0,,,
11.0,Ngôn ngữ Trung Quốc 7220204,16.0,,,
12.0,Ngôn ngữ Anh 7220201,15.0,,,
13.0,Quản trị doanh nghiệp 7340101,15.5,,,
